Model,FeatureSelection,Scaler,Numberoffeatures,Rmse,R2Score(train),R2Score(test),Params
VotingRegressor,SFS,MinMaxScaler(),7,213976.21411331595,0.752762068391703,0.6971370820098581,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,RobustScaler(),16,215131.6811531701,0.7551140739695965,0.6938573438668617,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,-,16,215233.94542383225,0.7543266358351594,0.6935662208078737,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,MinMaxScaler(),16,215571.4389978817,0.7545601259142638,0.6926044718272422,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,StandardScaler(),16,215702.0496859798,0.753979119449011,0.6922318686248408,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,-,12,225383.47718086425,0.7368864705469336,0.6639845447900112,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,RobustScaler(),12,225402.7777968638,0.7369022185998488,0.6639269932513163,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,MinMaxScaler(),12,225410.71661657648,0.7369269292825872,0.6639033194526025,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,StandardScaler(),12,225413.76829874035,0.7367627704158843,0.6638942190229191,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,-,7,230786.3178976271,0.7271909671853907,0.6476816850054966,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,RobustScaler(),7,230808.3617683035,0.7272469267383038,0.6476143774600978,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,MinMaxScaler(),7,230825.81811370657,0.7273887560941574,0.6475610726516152,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,SelectKBest,StandardScaler(),7,230890.3003716704,0.7269763251255901,0.6473641342646524,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,RobustScaler(),19,232234.01169251208,0.7269002718778159,0.6432477239274547,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,MinMaxScaler(),16,233065.26110886424,0.7261200025750141,0.6406892627519791,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,StandardScaler(),16,233766.3268949525,0.7262096871167967,0.638524381340491,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,RobustScaler(),16,234059.7389905436,0.7269582373595125,0.6376163987265395,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,MinMaxScaler(),19,234443.0318661256,0.727463891512953,0.636428558538861,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,StandardScaler(),19,234536.31121090395,0.7268447979774186,0.6361391880056371,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,-,19,234633.57306358183,0.726377502929259,0.6358373403765678,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,-,16,235379.9263219029,0.7272257451821529,0.633516902913123,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,MinMaxScaler(),13,238208.7146682786,0.71506076990228,0.6246552071624392,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
VotingRegressor,VarianceThreshold,RobustScaler(),13,238307.32145141912,0.7143977977162795,0.6243443939906539,"{'estimators':[('lr',LinearRegressor()),('rf',RandomForestRegressor(n_estimators=10,random_state=42)),('SVR',SVR())],'n_jobs':20,'verbose':False,'weights':None,'lr':LinearRegressor(),'rf':RandomForestRegressor(n_estimators=10,random_state=42),'SVR':SVR(),'lr__copy_X':True,'lr__fit_intercept':True,'lr__n_jobs':None,'lr__positive':False,'rf__bootstrap':True,'rf__ccp_alpha':0.0,'rf__criterion':'squared_error','rf__max_depth':None,'rf__max_features':1.0,'rf__max_leaf_nodes':None,'rf__max_samples':None,'rf__min_impurity_decrease':0.0,'rf__min_samples_leaf':1,'rf__min_samples_split':2,'rf__min_weight_fraction_leaf':0.0,'rf__n_estimators':10,'rf__n_jobs':None,'rf__oob_score':False,'rf__random_state':42,'rf__verbose':0,'rf__warm_start':False,'SVR__C':1.0,'SVR__cache_size':200,'SVR__coef0':0.0,'SVR__degree':3,'SVR__epsilon':0.1,'SVR__gamma':'scale','SVR__kernel':'rbf','SVR__max_iter':-1,'SVR__shrinking':True,'SVR__tol':0.001,'SVR__verbose':False}"
